編號	名稱	描述#材料名称不要超过4字	功能描述	類型	細分子類	圖示	音效	打開是否彈窗	職業限制	等級限制	品質	夥伴使用前提品質	堆疊數量	背包排序優先順序	天生強化等級	強化消耗比率	普通防禦	普通防禦強化值	絕技防禦	絕技防禦強化值	生命	生命強化值	普通攻擊	普通攻擊強化值	法術攻擊	法術攻擊強化值	絕技攻擊	絕技攻擊強化值	先攻值	強化先攻值係數	金幣價格	合成價格	售出價格	是否可以賣出	是否可銷毀	基礎裝備	材料	生成物品	給予金幣	給予銅幣	給予經驗	給予體力	給予聲望	給予命格	給予掉落	给予鲜花类型（1 2 3）	產出副本	下一等級卷軸	穿戴位置	通過此副本可使用直接製作功能	職業對應禮包	禮包id	是否是等級開禮包	等級開禮包(职业&等级&礼包id)	是否能批量打開（1能0不能）
30300631	世界盃金幣寶箱	世界盃金幣寶箱	打開可獲得<font color="#FFFF00">66金幣</font>	4	1	30300277	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101636	0	0	1
30300632	世界盃超大金幣寶箱	世界盃超大金幣寶箱	打開可獲得<font color="#FFFF00">666金幣</font>	4	1	30300278	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101637	0	0	1
30300633	世界盃星座碎片大寶箱	世界盃星座碎片大寶箱	打開可獲得<font color="#FFFF00">星座碎片*5</font>	4	1	30300277	0	28125	1|2|3|4|5	1	5	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101638	0	0	1
30300634	世界盃星座碎片寶箱	世界盃星座碎片寶箱	打開可獲得<font color="#FFFF00">「星座碎片」*1</font>	4	1	30300277	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101639	0	0	1
30300635	世界盃體力寶箱	世界盃體力寶箱	打開可獲得<font color="#FFFF00">5體力</font>	4	1	30300277	0	28125	1|2|3|4|5	1	3	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101640	0	0	1
30300636	世界盃超大體力寶箱	世界盃超大體力寶箱	打開可獲得<font color="#FFFF00">20體力</font>	4	1	30300277	0	28125	1|2|3|4|5	1	4	0	99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101641	0	0	1
30300637	清涼夏日泳裝禮包	打開可獲得<font color="#fff100">清涼夏日泳裝</font>	清涼夏日泳裝*1	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101642	0	0	0
30300638	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101643	0	0	0
30300639	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101644	0	0	0
30300640	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101645	0	0	0
30300641	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101646	0	0	0
30300642	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101647	0	0	0
30300643	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101648	0	0	0
30300644	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101649	0	0	0
30300645	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101650	0	0	0
30300646	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101651	0	0	0
30300647	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101652	0	0	0
30300648	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101653	0	0	0
30300649	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101654	0	0	0
30300650	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101655	0	0	0
30300651	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101656	0	0	0
30300652	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101657	0	0	0
30300653	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101658	0	0	0
30300654	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101659	0	0	0
30300655	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101660	0	0	0
30300656	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101661	0	0	0
30300657	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101662	0	0	0
30300658	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101663	0	0	0
30300659	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101664	0	0	0
30300660	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101665	0	0	0
30300661	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101666	0	0	0
30300662	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101667	0	0	0
30300663	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101668	0	0	0
30300664	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101669	0	0	0
30300665	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101670	0	0	0
30300666	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101671	0	0	0
30300667	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101672	0	0	0
30300668	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101673	0	0	0
30300669	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101674	0	0	0
30300670	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101675	0	0	0
30300671	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101676	0	0	0
30300672	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101677	0	0	0
30300673	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101678	0	0	0
30300674	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101679	0	0	0
30300675	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101680	0	0	0
30300676	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101681	0	0	0
30300677	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101682	0	0	0
30300678	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101683	0	0	0
30300679	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101684	0	0	0
30300680	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101685	0	0	0
30300681	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101686	0	0	0
30300682	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101687	0	0	0
30300683	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101688	0	0	0
30300684	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101689	0	0	0
30300685	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101690	0	0	0
30300686	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101691	0	0	0
30300687	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101692	0	0	0
30300688	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101693	0	0	0
30300689	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101694	0	0	0
30300690	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101695	0	0	0
30300691	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101696	0	0	0
30300692	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101697	0	0	0
30300693	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101698	0	0	0
30300694	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101699	0	0	0
30300695	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101700	0	0	0
30300696	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101701	0	0	0
30300697	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101702	0	0	0
30300698	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101703	0	0	0
30300699	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101704	0	0	0
30300700	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101705	0	0	0
30300701	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101706	0	0	0
30300702	簽到禮包	簽到禮包	打開可獲得獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101707	0	0	0
30300703	終極爭霸戰總冠軍禮包	終極爭霸戰總冠軍禮包	打開可獲得<font color="#FFFF00">5000聲望、300萬銀幣</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109038	0	0	0
30300704	終極爭霸戰分區冠軍禮包	終極爭霸戰分區冠軍禮包	打開可獲得<font color="#FFFF00">4000聲望、200萬銀幣</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109039	0	0	0
30300705	終極爭霸戰分區亞軍禮包	終極爭霸戰分區亞軍禮包	打開可獲得<font color="#FFFF00">3000聲望、180萬銀幣</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109040	0	0	0
30300706	終極爭霸戰分區3-4名禮包	終極爭霸戰分區3-4名禮包	打開可獲得<font color="#FFFF00">2000聲望、150萬銀幣</font>	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109041	0	0	0
30300707	終極爭霸戰分區5-8名禮包	終極爭霸戰分區5-8名禮包	打開可獲得<font color="#FFFF00">1500聲望、100萬銀幣</font>	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109042	0	0	0
30300708	終極爭霸戰分區9-16名禮包	終極爭霸戰分區9-16名禮包	打開可獲得<font color="#FFFF00">1000聲望、80萬銀幣</font>	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109043	0	0	0
30300709	終極爭霸戰分區17-32名禮包	終極爭霸戰分區17-32名禮包	打開可獲得<font color="#FFFF00">500聲望、50萬銀幣</font>	4	1	30300001	0	28124	1|2|3|4|5	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109044	0	0	0
30300710	月神之翼禮包	打開可獲得<font color="#fff100">月神之翼</font>	月神之翼*1	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101727	0	0	0
30300711	擊退禮包	世界boss擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101728	0	0	0
30300712	擊退禮包	世界boss擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101729	0	0	0
30300713	擊退禮包	幫派boss擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101730	0	0	0
30300714	擊退禮包	幫派boss擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101731	0	0	0
30300715	擊退禮包	世界boss擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101732	0	0	0
30300716	擊退禮包	世界boss擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101733	0	0	0
30300717	擊退禮包	幫派boss擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101734	0	0	0
30300718	擊退禮包	幫派boss擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101735	0	0	0
30300719	擊退禮包	世界boss擊退禮包	內含豐富獎勵	4	1	30300001	0	28124	1|2|3|4|5	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101736	0	0	0
