編號	名稱	邮箱中描述	物品描述	禮包icon（大）	禮包icon（小）	魔力	皮膚id	水晶	能量	帮会货币	免费换装备buff	紫魂buff	經驗	聲望	競技場邀請券	好友點數	魔靈	卷軸	物品	精髓	魔灵碎片	魔灵碎片	符文	皮肤	禮包發放後有效時間	類型	广播message表id	數量(前端顯示用)
1334005	五星熾火裝備	系統送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1334006	五星熾火裝備	系統送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300001	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300002	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300003	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300004	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300005	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300006	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300007	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300008	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300009	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300010	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300011	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300012	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300013	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300014	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300015	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300016	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300017	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300018	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300019	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300020	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300021	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300022	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300023	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
1300024	通關裝備	通關獎勵送來的禮物	給武將穿上裝備后，可大幅提高武將屬性	images/icon/zhuangbei_big.png	images/icon/zhuangbei_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8553600	2	0	0
2000111	幫會貢獻值*50	幫會戰送來的禮物	可在幫會商店購買物品|參與幫會對戰可獲得幫會貢獻值	images/icon/gongxianzhi_small.png	images/icon/gongxianzhi_small.png	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2000112	體力*10	幫會戰送來的禮物	挑戰副本需要消耗體力|可通過商店購買或時間恢復獲得	images/icon/tili_big.png	images/icon/tili_small.png	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604800	2	0	0
2000121	幫會貢獻值*10	幫會戰送來的禮物	可在幫會商店購買物品|參與幫會對戰可獲得幫會貢獻值	images/icon/gongxianzhi_small.png	images/icon/gongxianzhi_small.png	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2000211	元寶*300	幫會戰送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2000212	靈符碎片*1200	幫會戰送來的禮物	可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#1200	0	0	0	0	0	0	8553600	2	0	0
2000213	幫會貢獻值*500	幫會戰送來的禮物	可在幫會商店購買物品|參與幫會對戰可獲得幫會貢獻值	images/icon/gongxianzhi_small.png	images/icon/gongxianzhi_small.png	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2000221	元寶*200	幫會戰送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2000222	靈符碎片*900	幫會戰送來的禮物	可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#900	0	0	0	0	0	0	8553600	2	0	0
2000223	幫會貢獻值*300	幫會戰送來的禮物	可在幫會商店購買物品|參與幫會對戰可獲得幫會貢獻值	images/icon/gongxianzhi_small.png	images/icon/gongxianzhi_small.png	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2000231	元寶*150	幫會戰送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2000232	靈符碎片*750	幫會戰送來的禮物	可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#750	0	0	0	0	0	0	8553600	2	0	0
2000233	幫會貢獻值*150	幫會戰送來的禮物	可在幫會商店購買物品|參與幫會對戰可獲得幫會貢獻值	images/icon/gongxianzhi_small.png	images/icon/gongxianzhi_small.png	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2000241	元寶*100	幫會戰送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2000242	靈符碎片*500	幫會戰送來的禮物	可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#500	0	0	0	0	0	0	8553600	2	0	0
2000243	幫會貢獻值*100	幫會戰送來的禮物	可在幫會商店購買物品|參與幫會對戰可獲得幫會貢獻值	images/icon/gongxianzhi_small.png	images/icon/gongxianzhi_small.png	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2000251	元寶*50	幫會戰送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2000252	靈符碎片*400	幫會戰送來的禮物	可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#400	0	0	0	0	0	0	8553600	2	0	0
2000253	幫會貢獻值*50	幫會戰送來的禮物	可在幫會商店購買物品|參與幫會對戰可獲得幫會貢獻值	images/icon/gongxianzhi_small.png	images/icon/gongxianzhi_small.png	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2100001	高級符籙*1	系統送來的禮物	蘊含神秘力量的符籙。|可召喚1名3~5星的武將。|結果無法預測。	images/icon/gaojifl_big.png	images/icon/gaojifl_small.png	0	0	0	0	0	0	0	0	0	0	0	0	90001002#1	0	0	0	0	0	0	8553600	2	0	0
2100002	水系符籙*1	系統送來的禮物	蘊含神秘力量的符籙。|可召喚1名水屬性3~5星的武將。|結果無法預測。	images/shop/0003.png	images/icon/shuixifl_small.png	0	0	0	0	0	0	0	0	0	0	0	0	90001003#1	0	0	0	0	0	0	8553600	2	0	0
2100003	火系符籙*1	系統送來的禮物	蘊含神秘力量的符籙。|可召喚1名火屬性3~5星的武將。|結果無法預測。	images/shop/0004.png	images/icon/huoxifl_small.png	0	0	0	0	0	0	0	0	0	0	0	0	90001004#1	0	0	0	0	0	0	8553600	2	0	0
2100004	風系符籙*1	系統送來的禮物	蘊含神秘力量的符籙。|可召喚1名風屬性3~5星的武將。|結果無法預測。	images/shop/0005.png	images/icon/fengxifl_small.png	0	0	0	0	0	0	0	0	0	0	0	0	90001005#1	0	0	0	0	0	0	8553600	2	0	0
2100005	4星30級魔魂怪	系統送來的禮物	4星30級的魔魂怪。|武將用其可以進化。	images/icon/youling_big.png	images/icon/youling_small.png	0	0	0	0	0	0	0	0	0	0	0	13000004:4:30#1	0	0	0	0	0	0	0	8553600	2	0	0
2100006	靈符碎片*15	系統送來的禮物	可以召喚特定武將的神奇符籙碎片。|可召喚3-5星武將	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#15	0	0	0	0	0	0	8553600	2	0	0
2100007	傳奇符箓碎片*5	系統送來的禮物	蘊含神秘力量的传奇符籙碎片。|可召喚1名4~5星的武將。|結果無法預測。	images/scrolls/90001014.png	images/scrolls/90001014.png	0	0	0	0	0	0	0	0	0	0	0	0	90001014#5	0	0	0	0	0	0	8553600	2	0	0
2200001	元寶*100	系统送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2200002	元寶*200	系统送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2200003	元寶*900	系统送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2200004	元寶*1050	系统送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2200005	元寶*2750	系统送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	2750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2300001	掃蕩券*50	搶購活動送來的禮物	用來掃蕩副本的必需品|可通過商店購買或時間恢復獲得	images/icon/saodangquan_big.png	images/icon/saodangquan_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	18000001#50	0	0	0	0	0	259200	2	0	0
2300002	體力*60	搶購活動送來的禮物	挑戰副本需要消耗體力|可通過商店購買或時間恢復獲得	images/icon/tili_big.png	images/icon/tili_small.png	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604800	2	0	0
2300003	魔魂怪	搶購活動送來的禮物	元寶	images/icon/youling_big.png	images/icon/youling_small.png	0	0	0	0	0	0	0	0	0	0	0	13000004:3:25#1	0	0	0	0	0	0	0	8553600	2	0	0
2400001	掃蕩券*300	搶購活動送來的禮物	用來掃蕩副本的必需品|可通過商店購買或時間恢復獲得	images/icon/saodangquan_big.png	images/icon/saodangquan_small.png	0	0	0	0	0	0	0	0	0	0	0	0	0	18000001#50	0	0	0	0	0	259200	2	0	0
2400002	體力*600	搶購活動送來的禮物	挑戰副本需要消耗體力|可通過商店購買或時間恢復獲得	images/icon/tili_big.png	images/icon/tili_small.png	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604800	2	0	0
2400003	3星25级魔魂怪*3	搶購活動送來的禮物	武將	images/icon/youling_big.png	images/icon/youling_small.png	0	0	0	0	0	0	0	0	0	0	0	13000004:3:25#1	0	0	0	0	0	0	0	8553600	2	0	0
2500001	高級符籙*1	回歸活動送來的禮物	蘊含神秘力量的符籙。|可召喚1名3~5星的武將。|結果無法預測。	images/icon/gaojifl_big.png	images/icon/gaojifl_small.png	0	0	0	0	0	0	0	0	0	0	0	0	90001002#1	0	0	0	0	0	0	8553600	2	0	0
2500002	50體力*1	回歸活動送來的禮物	挑戰副本需要消耗體力|可通過商店購買或時間恢復獲得	images/icon/tili_big.png	images/icon/tili_small.png	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604800	2	0	0
2500003	12小時雙倍經驗	回歸活動送來的禮物	使用後持續時間內挑戰副本獲得經驗加倍	images/icon/exp_big.png	images/icon/exp_small.png	0	0	0	0	0	0	0	43200:10000	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2500004	靈符碎片*50	回歸活動送來的禮物	可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#50	0	0	0	0	0	0	8553600	2	0	0
2500005	3星魔魂怪*1	回歸活動送來的禮物	武將	images/icon/youling_big.png	images/icon/youling_small.png	0	0	0	0	0	0	0	0	0	0	0	13000004:3:25#1	0	0	0	0	0	0	0	8553600	2	0	0
2500006	體力*80	回歸活動送來的禮物	挑戰副本需要消耗體力|可通過商店購買或時間恢復獲得	images/icon/tili_big.png	images/icon/tili_small.png	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604800	2	0	0
2500007	10萬銅錢	回歸活動送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2500008	24小時經驗雙倍	回歸活動送來的禮物	使用後持續時間內挑戰副本獲得經驗加倍	images/icon/exp_big.png	images/icon/exp_small.png	0	0	0	0	0	0	0	86400:10000	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2500009	體力*200	回歸活動送來的禮物	挑戰副本需要消耗體力|可通過商店購買或時間恢復獲得	images/icon/tili_big.png	images/icon/tili_small.png	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604800	2	0	0
2500010	靈符碎片*100	回歸活動送來的禮物	可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#100	0	0	0	0	0	0	8553600	2	0	0
2500011	4星30級魔魂怪	回歸活動送來的禮物	武將	images/icon/youling_big.png	images/icon/youling_small.png	0	0	0	0	0	0	0	0	0	0	0	13000004:4:30#1	0	0	0	0	0	0	0	8553600	2	0	0
2500012	傳奇符籙碎片*4	系統送來的禮物	蘊含神秘力量的传奇符籙碎片。|可召喚1名4~5星的武將。|結果無法預測。	images/scrolls/90001014.png	images/scrolls/90001014.png	0	0	0	0	0	0	0	0	0	0	0	0	90001014#4	0	0	0	0	0	0	8553600	2	0	1
2600001	神·張星彩	系統送來的禮物	武將	images/avatars/10036104.png	images/avatars/10036104.png	0	0	0	0	0	0	0	0	0	0	0	10036104:5:1#1	0	0	0	0	0	0	0	8553600	2	0	0
2700001	神·小喬	系統送來的禮物	武將	images/avatars/10026004.png	images/avatars/10026004.png	0	0	0	0	0	0	0	0	0	0	0	10026004:4:1#1	0	0	0	0	0	0	0	8553600	2	0	0
2700002	水·呂布	系統送來的禮物	武將	images/avatars/10052002.png	images/avatars/10052002.png	0	0	0	0	0	0	0	0	0	0	0	10052002:5:1#1	0	0	0	0	0	0	0	8553600	2	0	0
2800001	24000銅錢	系統送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800002	元寶*330	系統送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800003	72000銅錢	系統送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	72000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800004	元寶*1200	系統送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800005	12萬銅錢	系統送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	120000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800006	靈符碎片*240	系統送來的禮物	可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#240	0	0	0	0	0	0	8553600	2	0	0
2800007	元寶*2500	系統送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800008	24萬銅錢	系統送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800009	52萬銅錢	系統送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	520000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800010	175萬銅錢	系統送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	1750000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800011	360萬銅錢	系統送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	3600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800012	體力*90	系統送來的禮物	挑戰副本需要消耗體力|可通過商店購買或時間恢復獲得	images/icon/tili_big.png	images/icon/tili_small.png	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800013	體力*120	系統送來的禮物	挑戰副本需要消耗體力|可通過商店購買或時間恢復獲得	images/icon/tili_big.png	images/icon/tili_small.png	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800014	體力*150	系統送來的禮物	挑戰副本需要消耗體力|可通過商店購買或時間恢復獲得	images/icon/tili_big.png	images/icon/tili_small.png	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800015	元寶*4200	系統送來的禮物	稀有的貨幣|可通過副本掉落或儲值獲得	images/icon/yuanbao_big.png	images/icon/yuanbao_small.png	0	0	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
2800016	靈符碎片*500	系統送來的禮物	可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#500	0	0	0	0	0	0	8553600	2	0	0
2800017	靈符碎片*800	系統送來的禮物	可以召喚特定武將的神奇符籙。|可召喚3-5星武將|	images/icon/lingfusuipian_big.png	images/icon/lingfusuipian_small.png	0	0	0	0	0	0	0	0	0	0	0	0	93001001#800	0	0	0	0	0	0	8553600	2	0	0
2800018	560萬銅錢	系統送來的禮物	用來強化、購買商品、召喚武將的貨幣	images/icon/tongqian_big.png	images/icon/tongqian_small.png	5600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553600	2	0	0
